app_id,model,us_id,scenario_id,scenario_text,feature_name,scenario_name,scenario_examples,us_text
g04-recycling,openai-gpt-4o-mini,46,openai-gpt-4o-mini_46_4,"Given I am logged in as an admin When I click on the ""Download Report"" button Then I should receive a CSV file containing usage stats and locations And the report should include drop-off counts by neighbourhood",Admin Dashboard for Usage Stats and Locations,Download usage stats report,,"As an admin, I want to be able to have a dashboard that shows usage stats and locations, so that I can identify the neighbourhoods with the largest number of drop-offs and to try getting more facilities involved."
g04-recycling,openai-gpt-4o-mini,46,openai-gpt-4o-mini_46_5,Given I am logged in as an admin When I select a date range from the date picker Then I should see the usage statistics for that date range And I should be able to compare it with previous periods,Admin Dashboard for Usage Stats and Locations,View historical usage data,,"As an admin, I want to be able to have a dashboard that shows usage stats and locations, so that I can identify the neighbourhoods with the largest number of drop-offs and to try getting more facilities involved."
g04-recycling,openai-gpt-4o-mini,47,openai-gpt-4o-mini_47_1,"Given I am logged in as an admin And I have selected a facility to communicate with When I compose a message ""Update: New features available on the website"" And I send the message Then the facility should receive the message And the message should be logged in the admin's sent messages",Admin Communication with Facilities,Admin sends a message to a facility,,"As an admin, I want to be able to communicate directly with facilities, so that I can keep them updated about features we have on our website."
g04-recycling,openai-gpt-4o-mini,47,openai-gpt-4o-mini_47_2,Given I am logged in as an admin And I have selected a facility When I view the message history Then I should see all messages sent to and received from the facility And the messages should be displayed in chronological order,Admin Communication with Facilities,Admin views message history with a facility,,"As an admin, I want to be able to communicate directly with facilities, so that I can keep them updated about features we have on our website."
g04-recycling,openai-gpt-4o-mini,47,openai-gpt-4o-mini_47_3,"Given I am logged in as an admin And I have composed a message to a facility When I send the message Then I should see a confirmation notification ""Message sent successfully""",Admin Communication with Facilities,Admin receives confirmation of message delivery,,"As an admin, I want to be able to communicate directly with facilities, so that I can keep them updated about features we have on our website."
g04-recycling,openai-gpt-4o-mini,47,openai-gpt-4o-mini_47_4,"Given I am logged in as an admin When I compose a message ""Reminder: Website maintenance tomorrow"" And I do not select a facility And I try to send the message Then I should see an error message ""Please select a facility before sending""",Admin Communication with Facilities,Admin tries to send a message without selecting a facility,,"As an admin, I want to be able to communicate directly with facilities, so that I can keep them updated about features we have on our website."
g04-recycling,openai-gpt-4o-mini,47,openai-gpt-4o-mini_47_5,"Given I am logged in as an admin And I have selected a facility When I compose a message ""Important update"" And I edit the message to ""Important update: Please check the new features"" And I send the message Then the facility should receive the updated message",Admin Communication with Facilities,Admin edits a message before sending,,"As an admin, I want to be able to communicate directly with facilities, so that I can keep them updated about features we have on our website."
g04-recycling,openai-gpt-4o-mini,48,openai-gpt-4o-mini_48_1,Given I am on the facilities browsing page When I request to view the list of facilities Then I should see a list of all available facilities,Browse Environment-Friendly Facilities,View list of all facilities,,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint."
g04-recycling,openai-gpt-4o-mini,48,openai-gpt-4o-mini_48_2,Given I am on the facilities browsing page When I filter the list by environment-friendly facilities Then I should see only the facilities marked as environment-friendly,Browse Environment-Friendly Facilities,Identify environment-friendly facilities,,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint."
g04-recycling,openai-gpt-4o-mini,48,openai-gpt-4o-mini_48_3,"Given I am viewing the list of facilities When I select an environment-friendly facility Then I should see the details of that facility, including its environmental certifications",Browse Environment-Friendly Facilities,View facility details,,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint."
