filepath,model,app_id,us_id,feature_name,feature_description,feature_keyword,feature_tags,rule_name,rule_description,rule_tags,scenario_name,scenario_description,scenario_keyword,scenario_tags,scenario_examples,step_keyword,step_keyword_type,step_text,step_data_table,step_doc_string,error
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_15.feature,openai-gpt-4o-mini,g04-recycling,15,Account Creation,,Feature,,,,,Account creation fails with weak password,,Scenario,,,And,Conjunction,"I enter a weak password ""12345""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_15.feature,openai-gpt-4o-mini,g04-recycling,15,Account Creation,,Feature,,,,,Account creation fails with weak password,,Scenario,,,And,Conjunction,"I confirm my password ""12345""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_15.feature,openai-gpt-4o-mini,g04-recycling,15,Account Creation,,Feature,,,,,Account creation fails with weak password,,Scenario,,,And,Conjunction,"I click the ""Create Account"" button",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_15.feature,openai-gpt-4o-mini,g04-recycling,15,Account Creation,,Feature,,,,,Account creation fails with weak password,,Scenario,,,Then,Outcome,"I should see an error message ""Password must be at least 8 characters long and include a mix of letters and numbers""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin adds a new recycling facility,,Scenario,,,Given,Context,the admin is logged in,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin adds a new recycling facility,,Scenario,,,When,Action,"the admin navigates to the ""Add Recycling Facility"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin adds a new recycling facility,,Scenario,,,And,Conjunction,"enters the facility name ""Green Waste Center""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin adds a new recycling facility,,Scenario,,,And,Conjunction,"enters the facility address ""123 Eco Lane, Green City""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin adds a new recycling facility,,Scenario,,,And,Conjunction,"enters the facility contact number ""555-1234""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin adds a new recycling facility,,Scenario,,,And,Conjunction,"clicks the ""Submit"" button",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin adds a new recycling facility,,Scenario,,,Then,Outcome,"the new facility ""Green Waste Center"" should be added to the list of recycling facilities",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin adds a new recycling facility,,Scenario,,,And,Conjunction,"a confirmation message ""Recycling facility added successfully"" should be displayed",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin removes an existing recycling facility,,Scenario,,,Given,Context,the admin is logged in,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin removes an existing recycling facility,,Scenario,,,And,Conjunction,"a recycling facility ""Green Waste Center"" exists",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin removes an existing recycling facility,,Scenario,,,When,Action,"the admin navigates to the ""Manage Recycling Facilities"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin removes an existing recycling facility,,Scenario,,,And,Conjunction,"selects the facility ""Green Waste Center""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin removes an existing recycling facility,,Scenario,,,And,Conjunction,"clicks the ""Remove"" button",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin removes an existing recycling facility,,Scenario,,,Then,Outcome,"the facility ""Green Waste Center"" should be removed from the list of recycling facilities",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin removes an existing recycling facility,,Scenario,,,And,Conjunction,"a confirmation message ""Recycling facility removed successfully"" should be displayed",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin updates recycling facility information,,Scenario,,,Given,Context,the admin is logged in,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin updates recycling facility information,,Scenario,,,And,Conjunction,"a recycling facility ""Green Waste Center"" exists",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin updates recycling facility information,,Scenario,,,When,Action,"the admin navigates to the ""Manage Recycling Facilities"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin updates recycling facility information,,Scenario,,,And,Conjunction,"selects the facility ""Green Waste Center""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin updates recycling facility information,,Scenario,,,And,Conjunction,"updates the facility address to ""456 Eco Avenue, Green City""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin updates recycling facility information,,Scenario,,,And,Conjunction,"clicks the ""Update"" button",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin updates recycling facility information,,Scenario,,,Then,Outcome,"the facility address for ""Green Waste Center"" should be updated to ""456 Eco Avenue, Green City""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin updates recycling facility information,,Scenario,,,And,Conjunction,"a confirmation message ""Recycling facility updated successfully"" should be displayed",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin tries to add a facility with missing information,,Scenario,,,Given,Context,the admin is logged in,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin tries to add a facility with missing information,,Scenario,,,When,Action,"the admin navigates to the ""Add Recycling Facility"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin tries to add a facility with missing information,,Scenario,,,And,Conjunction,"enters the facility name """"",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin tries to add a facility with missing information,,Scenario,,,And,Conjunction,"enters the facility address ""123 Eco Lane, Green City""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin tries to add a facility with missing information,,Scenario,,,And,Conjunction,"enters the facility contact number ""555-1234""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_16.feature,openai-gpt-4o-mini,g04-recycling,16,Manage Recycling Facilities Information,"As an admin
  I want to be able to add or remove recycling facilities' information
  So that users get the most recent information",Feature,,,,,Admin tries to add a facility with missing information,,Scenario,,,And,Conjunction,"clicks the ""Submit"" button",,,False
