model,app_id,us_id,feature_name,feature_description,scenario_name,scenario_description,scenario_examples,step_keyword_type,us_text,scenario_id,flat_step,step_id
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Subscribe to email notifications with a valid email address,,,Action,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_1,"When I enter a valid email address ""test@example.com"" in the email field",google-gemini-2.0-flash-001_8_1_2
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Subscribe to email notifications with a valid email address,,,Conjunction,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_1,"And I click the ""Subscribe"" button",google-gemini-2.0-flash-001_8_1_3
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Subscribe to email notifications with a valid email address,,,Outcome,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_1,"Then I should see a success message ""You have successfully subscribed to event notifications!""",google-gemini-2.0-flash-001_8_1_4
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Subscribe to email notifications with a valid email address,,,Conjunction,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_1,"And I should receive a confirmation email at ""test@example.com""",google-gemini-2.0-flash-001_8_1_5
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Attempt to subscribe with an invalid email address,,,Context,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_2,Given I am on the event notification subscription page,google-gemini-2.0-flash-001_8_2_1
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Attempt to subscribe with an invalid email address,,,Action,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_2,"When I enter an invalid email address ""invalid-email"" in the email field",google-gemini-2.0-flash-001_8_2_2
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Attempt to subscribe with an invalid email address,,,Conjunction,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_2,"And I click the ""Subscribe"" button",google-gemini-2.0-flash-001_8_2_3
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Attempt to subscribe with an invalid email address,,,Outcome,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_2,"Then I should see an error message ""Please enter a valid email address""",google-gemini-2.0-flash-001_8_2_4
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Attempt to subscribe with an invalid email address,,,Conjunction,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_2,And I should not receive a confirmation email,google-gemini-2.0-flash-001_8_2_5
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Attempt to subscribe with an already subscribed email address,,,Context,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_3,Given I am on the event notification subscription page,google-gemini-2.0-flash-001_8_3_1
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Attempt to subscribe with an already subscribed email address,,,Conjunction,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_3,"And the email address ""test@example.com"" is already subscribed to notifications",google-gemini-2.0-flash-001_8_3_2
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Attempt to subscribe with an already subscribed email address,,,Action,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_3,"When I enter the email address ""test@example.com"" in the email field",google-gemini-2.0-flash-001_8_3_3
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Attempt to subscribe with an already subscribed email address,,,Conjunction,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_3,"And I click the ""Subscribe"" button",google-gemini-2.0-flash-001_8_3_4
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Attempt to subscribe with an already subscribed email address,,,Outcome,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_3,"Then I should see a message ""This email address is already subscribed to notifications.""",google-gemini-2.0-flash-001_8_3_5
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Verify email notification after a new event is posted,,,Context,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_4,"Given I am a subscribed user with email ""test@example.com""",google-gemini-2.0-flash-001_8_4_1
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Verify email notification after a new event is posted,,,Action,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_4,"When a new event ""Upcoming Tech Conference"" is posted",google-gemini-2.0-flash-001_8_4_2
google-gemini-2.0-flash-001,g04-recycling,8,Email Notifications for New Events,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",Verify email notification after a new event is posted,,,Outcome,"As a user, I want to be able to give my email ID, so that I can receive notifications for new events as they are posted.",google-gemini-2.0-flash-001_8_4,"Then I should receive an email notification about the ""Upcoming Tech Conference"" at ""test@example.com""",google-gemini-2.0-flash-001_8_4_3
